Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Flow_Bytes_per_s,Flow_Packets_per_s,FIN_Flag_Count,SYN_Flag_Count,ACK_Flag_Count,Label
9295,19596,5,1,285,6,14849.96938,306.1849357,0,1,1,BENIGN
52701,3,2,0,0,0,0.0,666666.6667,0,0,1,BENIGN
45733,58,1,1,0,0,0.0,34482.75862,0,0,1,BENIGN
47052,46,3,1,31,6,804347.8261,86956.52174,0,0,1,BENIGN
47051,318,3,1,31,6,116352.2013,12578.61635,0,0,1,BENIGN
34399,86,1,1,0,0,0.0,23255.81395,0,0,1,BENIGN
34400,102,1,1,0,0,0.0,19607.84314,0,0,1,BENIGN
46775,80,1,1,0,0,0.0,25000.0,0,0,1,BENIGN
55767,3,2,0,12,0,4000000.0,666666.6667,0,0,1,BENIGN
55767,86353,3,1,18,6,277.928966,46.32149433,0,0,1,BENIGN
55594,2083,2,1,12,6,8641.382621,1440.230437,0,0,1,BENIGN
55780,133,1,1,6,6,90225.56391,15037.59398,0,0,1,BENIGN
9297,3,2,0,12,0,4000000.0,666666.6667,0,0,1,BENIGN
9296,49,2,0,12,0,244897.9592,40816.32653,0,0,1,BENIGN
58198,3,2,0,37,0,12300000.0,666666.6667,0,1,1,BENIGN
58197,4,2,0,37,0,9250000.0,500000.0,0,1,1,BENIGN
58206,6621,3,0,43,0,6494.487238,453.1037608,0,0,1,BENIGN
58192,229,2,1,37,6,187772.9258,13100.43668,0,1,1,BENIGN
58193,3,2,0,37,0,12300000.0,666666.6667,0,1,1,BENIGN
55701,48,2,1,37,6,895833.3333,62500.0,0,1,1,BENIGN
58201,43,1,1,6,6,279069.7674,46511.62791,0,0,1,BENIGN
58230,50,2,0,12,0,240000.0,40000.0,0,0,1,BENIGN
58239,1,2,0,12,0,12000000.0,2000000.0,0,0,1,BENIGN
58241,21,1,1,6,6,571428.5714,95238.09524,0,0,1,BENIGN
58229,67,1,1,6,6,179104.4776,29850.74627,0,0,1,BENIGN
55766,121,1,1,6,6,99173.55372,16528.92562,0,0,1,BENIGN
55765,117,1,1,6,6,102564.1026,17094.01709,0,0,1,BENIGN
9306,16,1,1,6,6,750000.0,125000.0,0,0,1,BENIGN
9305,30,1,1,6,6,400000.0,66666.66667,0,0,1,BENIGN
58199,1,2,0,37,0,37000000.0,2000000.0,0,1,1,BENIGN
55733,3,2,0,37,0,12300000.0,666666.6667,0,1,1,BENIGN
55764,3,2,0,37,0,12300000.0,666666.6667,0,1,1,BENIGN
9326,3,2,0,37,0,12300000.0,666666.6667,0,1,1,BENIGN
9326,22,1,1,6,6,545454.5455,90909.09091,0,0,1,BENIGN
58233,73,1,1,6,6,164383.5616,27397.26027,0,0,1,BENIGN
55706,102,1,1,6,6,117647.0588,19607.84314,0,0,1,BENIGN
58209,4,2,0,37,0,9250000.0,500000.0,0,1,1,BENIGN
58236,1,2,0,37,0,37000000.0,2000000.0,0,1,1,BENIGN
55732,35,1,1,6,6,342857.1429,57142.85714,0,0,1,BENIGN
55725,99,1,1,6,6,121212.1212,20202.0202,0,0,1,BENIGN
55475,84,1,1,6,6,142857.1429,23809.52381,0,0,1,BENIGN
55740,57,1,1,6,6,210526.3158,35087.7193,0,0,1,BENIGN
55444,299,2,0,12,0,40133.77926,6688.963211,0,0,1,BENIGN
58220,20695,2,0,12,0,579.8502054,96.64170089,0,0,1,BENIGN
55686,65653,3,0,18,0,274.1687356,45.69478927,0,0,1,BENIGN
55731,4,2,0,37,0,9250000.0,500000.0,0,1,1,BENIGN
55705,80,1,1,6,6,150000.0,25000.0,0,0,1,BENIGN
40777,1,2,0,12,0,12000000.0,2000000.0,0,0,1,BENIGN
58222,3,2,0,37,0,12300000.0,666666.6667,0,1,1,BENIGN
51434,245586,10,4,1125,0,4580.880018,57.00650689,0,1,1,BENIGN
55755,3,2,0,12,0,4000000.0,666666.6667,0,0,1,BENIGN
55754,3,2,0,12,0,4000000.0,666666.6667,0,0,1,BENIGN
55754,999583,2,0,12,0,12.00500609,2.000834348,0,0,1,BENIGN
58212,3,2,0,12,0,4000000.0,666666.6667,0,0,1,BENIGN
58212,1000112,2,0,12,0,11.99865615,1.999776025,0,0,1,BENIGN
58211,207,2,0,12,0,57971.01449,9661.835749,0,0,1,BENIGN
55714,4,2,0,12,0,3000000.0,500000.0,0,0,1,BENIGN
55788,1310,2,0,12,0,9160.305344,1526.717557,0,0,1,BENIGN
55750,146362,4,1,2745,6,18795.86231,34.16187262,0,0,1,BENIGN
58204,83,1,1,6,6,144578.3133,24096.38554,0,0,1,BENIGN
9301,103,1,1,6,6,116504.8544,19417.47573,0,0,1,BENIGN
9316,10954,5,1,366,6,33960.19719,547.7451159,0,1,1,BENIGN
55612,356,2,0,12,0,33707.86517,5617.977528,0,0,1,BENIGN
0,117353159,171,0,0,0,0.0,1.457140152,0,0,0,BENIGN
9293,3,2,0,37,0,12300000.0,666666.6667,0,1,1,BENIGN
55647,4,2,0,12,0,3000000.0,500000.0,0,0,1,BENIGN
53356,367,2,0,0,0,0.0,5449.591281,0,0,1,BENIGN
55433,319,3,0,43,0,134796.2382,9404.388715,0,0,1,BENIGN
55852,1,2,0,37,0,37000000.0,2000000.0,0,1,1,BENIGN
55844,1,2,0,37,0,37000000.0,2000000.0,0,1,1,BENIGN
55845,49,2,0,37,0,755102.0408,40816.32653,0,1,1,BENIGN
55845,9,1,1,6,6,1333333.333,222222.2222,0,0,1,BENIGN
55859,3,2,0,37,0,12300000.0,666666.6667,0,1,1,BENIGN
55859,52,1,1,6,6,230769.2308,38461.53846,0,0,1,BENIGN
55617,4,2,0,12,0,3000000.0,500000.0,0,0,1,BENIGN
55540,238,2,0,12,0,50420.16807,8403.361345,0,0,1,BENIGN
55540,19,1,1,6,6,631578.9474,105263.1579,0,0,1,BENIGN
9423,3,2,0,12,0,4000000.0,666666.6667,0,0,1,BENIGN
55862,58,1,1,6,6,206896.5517,34482.75862,0,0,1,BENIGN
43746,339,3,0,150,0,442477.8761,8849.557522,0,0,1,BENIGN
43742,1,2,0,0,0,0.0,2000000.0,0,0,1,BENIGN
43741,1,2,0,0,0,0.0,2000000.0,0,0,1,BENIGN
37193,266,3,0,31,0,116541.3534,11278.19549,0,0,1,BENIGN
45599,4,2,0,31,0,7750000.0,500000.0,0,1,1,BENIGN
45600,1,2,0,31,0,31000000.0,2000000.0,0,1,1,BENIGN
55423,66,3,0,43,0,651515.1515,45454.54545,0,0,1,BENIGN
56292,4,2,0,31,0,7750000.0,500000.0,0,1,1,BENIGN
56282,4,2,0,31,0,7750000.0,500000.0,0,1,1,BENIGN
56283,1,2,0,31,0,31000000.0,2000000.0,0,1,1,BENIGN
56284,2,2,0,31,0,15500000.0,1000000.0,0,1,1,BENIGN
43909,3,2,0,31,0,10300000.0,666666.6667,0,1,1,BENIGN
43910,3,2,0,31,0,10300000.0,666666.6667,0,1,1,BENIGN
33532,49,2,0,31,0,632653.0612,40816.32653,0,1,1,BENIGN
41125,1,2,0,31,0,31000000.0,2000000.0,0,1,1,BENIGN
41124,1,2,0,31,0,31000000.0,2000000.0,0,1,1,BENIGN
55367,4,3,0,83,0,20800000.0,750000.0,0,1,1,BENIGN
53823,96,1,1,0,0,0.0,20833.33333,0,0,1,BENIGN
53824,320,2,0,0,0,0.0,6250.0,0,0,1,BENIGN
53821,107,1,1,0,0,0.0,18691.58879,0,0,1,BENIGN
58137,3,2,0,12,0,4000000.0,666666.6667,0,0,1,BENIGN
57591,50,1,1,0,0,0.0,40000.0,0,0,1,BENIGN
55609,3,2,0,12,0,4000000.0,666666.6667,0,0,1,BENIGN
58146,3,2,0,12,0,4000000.0,666666.6667,0,0,1,BENIGN
45913,84,1,1,0,0,0.0,23809.52381,0,0,1,BENIGN
58095,3,2,0,12,0,4000000.0,666666.6667,0,0,1,BENIGN
59900,64,1,1,0,0,0.0,31250.0,0,0,1,BENIGN
58938,88,1,1,0,0,0.0,22727.27273,0,0,1,BENIGN
55572,3,2,0,12,0,4000000.0,666666.6667,0,0,1,BENIGN
9426,27,1,1,6,6,444444.4444,74074.07407,0,0,1,BENIGN
58130,3,2,0,12,0,4000000.0,666666.6667,0,0,1,BENIGN
58130,257590,2,0,12,0,46.58565938,7.764276564,0,0,1,BENIGN
58136,3,2,0,12,0,4000000.0,666666.6667,0,0,1,BENIGN
58135,215,2,0,12,0,55813.95349,9302.325581,0,0,1,BENIGN
58135,255718,2,0,12,0,46.92669268,7.821115447,0,0,1,BENIGN
58084,4,2,0,12,0,3000000.0,500000.0,0,0,1,BENIGN
55555,4,2,0,12,0,3000000.0,500000.0,0,0,1,BENIGN
51254,68,1,1,0,0,0.0,29411.76471,0,0,1,BENIGN
58144,180,2,0,12,0,66666.66667,11111.11111,0,0,1,BENIGN
58155,3,2,0,12,0,4000000.0,666666.6667,0,0,1,BENIGN
55631,4,2,0,12,0,3000000.0,500000.0,0,0,1,BENIGN
49160,20,1,1,0,0,0.0,100000.0,0,0,1,BENIGN
55899,48,2,0,37,0,770833.3333,41666.66667,0,1,1,BENIGN
38459,23393,2,1,12,6,769.4609499,128.2434916,0,0,1,BENIGN
38452,23361,2,1,12,6,770.5149608,128.4191601,0,0,1,BENIGN
38470,23322,2,1,12,6,771.8034474,128.6339079,0,0,1,BENIGN
53,214,2,2,74,176,1168224.299,18691.58879,0,0,0,BENIGN
443,154,4,0,46,0,298701.2987,25974.02597,0,0,1,BENIGN
443,60388731,11,13,890,3996,80.90913518,0.397425142,0,0,0,BENIGN
53,24185,2,2,68,100,6946.454414,165.3917718,0,0,0,BENIGN
8080,1024551,3,3,0,18,17.56867154,5.856223848,0,0,0,BENIGN
443,30,1,1,6,6,400000.0,66666.66667,0,0,1,BENIGN
8080,1001521,3,3,0,18,17.97266358,5.99088786,0,0,0,BENIGN
8080,1002217,3,3,0,18,17.96018228,5.986727425,0,0,0,BENIGN
443,4,1,1,6,6,3000000.0,500000.0,0,0,1,BENIGN
80,118615303,64,64,26827,32704,501.8829653,1.079118771,0,1,1,BENIGN
53,24328,2,2,68,196,10851.69352,164.4195988,0,0,0,BENIGN
53,23940,2,2,68,196,11027.56892,167.0843776,0,0,0,BENIGN
53,49062,2,2,68,212,5707.064531,81.52949329,0,0,0,BENIGN
53,363,2,2,74,106,495867.7686,11019.28375,0,0,0,BENIGN
53,448,2,2,74,198,607142.8571,8928.571429,0,0,0,BENIGN
53,307,2,2,80,290,1205211.726,13029.31596,0,0,0,BENIGN
53,305,2,2,80,326,1331147.541,13114.7541,0,0,0,BENIGN
139,98,3,1,4,4,81632.65306,40816.32653,0,1,1,BENIGN
80,118589856,97,101,79565,107478,1577.225964,1.669620039,0,1,1,BENIGN
80,15231214,12,12,1293,10805,794.2899364,1.575711562,0,0,0,BENIGN
80,96836,1,1,0,0,0.0,20.65347598,0,0,1,BENIGN
443,96655,1,1,0,0,0.0,20.6921525,0,0,1,BENIGN
443,26697365,8,5,387,253,23.97240327,0.486939441,0,0,0,BENIGN
443,27559941,25,22,7450,10176,639.5514417,1.705373752,0,1,1,BENIGN
443,329,3,0,53,0,161094.2249,9118.541033,0,0,1,BENIGN
443,5744182,12,10,2034,6848,1546.260199,3.829962212,0,0,0,BENIGN
443,27243239,8,5,693,253,34.72421176,0.477182614,0,0,0,BENIGN
443,5036619,7,4,635,153,156.454161,2.184004786,0,0,0,BENIGN
443,16796137,8,9,1203,1193,142.6518491,1.012137493,0,0,0,BENIGN
443,295880,4,1,517,0,1747.329999,16.89874273,0,0,0,BENIGN
443,5952330,7,4,635,150,131.8811289,1.848015819,0,0,0,BENIGN
443,5952631,7,4,635,150,131.8744602,1.847922372,0,0,0,BENIGN
443,17051671,8,8,1199,1167,138.7547297,0.938324461,0,0,0,BENIGN
443,4,2,0,12,0,3000000.0,500000.0,1,0,0,BENIGN
443,89,2,0,0,0,0.0,22471.91011,0,0,1,BENIGN
443,101,2,0,0,0,0.0,19801.9802,0,0,1,BENIGN
443,20129474,5,3,538,368,45.00862765,0.397427176,0,1,1,BENIGN
443,27237569,12,8,1218,4536,211.2523331,0.734279921,0,0,0,BENIGN
443,48,2,0,53,0,1104166.667,41666.66667,0,1,1,BENIGN
443,3,2,0,53,0,17700000.0,666666.6667,0,1,1,BENIGN
443,26408232,12,12,1898,2725,175.0590498,0.908807526,0,0,0,BENIGN
443,69631,2,0,12,0,172.3370338,28.72283897,0,0,1,BENIGN
443,93768,2,0,12,0,127.9754287,21.32923812,0,0,1,BENIGN
443,124842,3,0,18,0,144.1822464,24.03037439,0,0,1,BENIGN
443,136967,3,0,18,0,131.4185169,21.90308614,0,0,1,BENIGN
443,149,2,0,12,0,80536.91275,13422.81879,0,0,1,BENIGN
443,73,2,0,12,0,164383.5616,27397.26027,0,0,1,BENIGN
443,74,2,0,12,0,162162.1622,27027.02703,0,0,1,BENIGN
443,23351,1,1,6,6,513.8966211,85.64943685,0,0,1,BENIGN
443,23472,1,1,6,6,511.2474438,85.20790729,0,0,1,BENIGN
443,23206,1,1,6,6,517.1076446,86.18460743,0,0,1,BENIGN
443,23241,1,1,6,6,516.3289015,86.05481692,0,0,1,BENIGN
53,260,2,2,90,122,815384.6154,15384.61538,0,0,0,BENIGN
53,320,2,2,90,206,925000.0,12500.0,0,0,0,BENIGN
53,294,2,2,90,206,1006802.721,13605.44218,0,0,0,BENIGN
53,232,2,2,90,122,913793.1034,17241.37931,0,0,0,BENIGN
53,331,2,2,90,206,894259.8187,12084.59215,0,0,0,BENIGN
53,246,2,2,90,122,861788.6179,16260.1626,0,0,0,BENIGN
53,49085,2,2,72,140,4319.038403,81.49129062,0,0,0,BENIGN
53,48726,2,2,72,268,6977.794196,82.09169642,0,0,0,BENIGN
53,293,2,2,90,206,1010238.908,13651.87713,0,0,0,BENIGN
53,221,2,2,90,122,959276.0181,18099.54751,0,0,0,BENIGN
53,235,2,2,90,122,902127.6596,17021.2766,0,0,0,BENIGN
53,295,2,2,90,206,1003389.831,13559.32203,0,0,0,BENIGN
53,181,2,2,90,122,1171270.718,22099.44751,0,0,0,BENIGN
53,286,2,2,90,206,1034965.035,13986.01399,0,0,0,BENIGN
53,227,2,2,90,122,933920.7048,17621.14537,0,0,0,BENIGN
53,226,2,2,90,206,1309734.513,17699.11504,0,0,0,BENIGN
53,275,2,2,90,122,770909.0909,14545.45455,0,0,0,BENIGN
53,335,2,2,90,206,883582.0896,11940.29851,0,0,0,BENIGN
53,23659,2,2,74,106,7608.098398,169.0688533,0,0,0,BENIGN
53,49251,2,2,74,242,6416.113378,81.21662504,0,0,0,BENIGN
53,24047,2,2,74,106,7485.341207,166.3409157,0,0,0,BENIGN
53,265,2,2,84,228,1177358.491,15094.33962,0,0,0,BENIGN
53,405,2,2,84,204,711111.1111,9876.54321,0,0,0,BENIGN
53,167,2,2,74,138,1269461.078,23952.09581,0,0,0,BENIGN
53,188,2,2,64,96,851063.8298,21276.59574,0,0,0,BENIGN
53,63839,2,2,60,124,2882.250662,62.65762308,0,0,0,BENIGN
53,248,2,2,64,184,1000000.0,16129.03226,0,0,0,BENIGN
53,61418,2,2,64,96,2605.099482,65.12748706,0,0,0,BENIGN
53,200,2,2,64,96,800000.0,20000.0,0,0,0,BENIGN
53,205,2,2,84,204,1404878.049,19512.19512,0,0,0,BENIGN
53,195,2,2,66,194,1333333.333,20512.82051,0,0,0,BENIGN
53,1117,2,2,60,180,214861.2355,3581.020591,0,0,0,BENIGN
53,225,2,2,60,124,817777.7778,17777.77778,0,0,0,BENIGN
53,293,2,2,64,184,846416.3823,13651.87713,0,0,0,BENIGN
53,198,2,2,80,112,969696.9697,20202.0202,0,0,0,BENIGN
53,169,2,2,82,114,1159763.314,23668.63905,0,0,0,BENIGN
53,391,2,2,76,244,818414.3223,10230.17903,0,0,0,BENIGN
53,49200,2,2,82,250,6747.96748,81.30081301,0,0,0,BENIGN
53,207,2,2,90,122,1024154.589,19323.6715,0,0,0,BENIGN
53,66814,2,2,76,172,3711.796929,59.8676924,0,0,0,BENIGN
53,219,2,2,90,206,1351598.174,18264.84018,0,0,0,BENIGN
53,208,2,2,80,194,1317307.692,19230.76923,0,0,0,BENIGN
53,66685,2,2,76,172,3718.977281,59.98350454,0,0,0,BENIGN
53,23805,2,2,82,114,8233.564377,168.0319261,0,0,0,BENIGN
53,295,2,2,90,206,1003389.831,13559.32203,0,0,0,BENIGN
53,223,2,2,90,122,950672.6457,17937.21973,0,0,0,BENIGN
53,167,2,2,90,122,1269461.078,23952.09581,0,0,0,BENIGN
53,319,2,2,90,206,927899.6865,12539.18495,0,0,0,BENIGN
53,342,2,2,90,206,865497.076,11695.90643,0,0,0,BENIGN
53,61123,2,2,90,122,3468.416144,65.44181405,0,0,0,BENIGN
53,379,2,2,90,206,781002.6385,10554.08971,0,0,0,BENIGN
53,315,2,2,90,122,673015.873,12698.4127,0,0,0,BENIGN
53,211,2,2,90,122,1004739.336,18957.34597,0,0,0,BENIGN
53,215,2,2,90,206,1376744.186,18604.65116,0,0,0,BENIGN
53,204,2,2,90,122,1039215.686,19607.84314,0,0,0,BENIGN
22,1262803,41,44,2664,6954,7616.389888,67.31057813,0,0,0,BENIGN
22,165,1,1,0,0,0.0,12121.21212,0,0,1,BENIGN
22,1334551,41,42,2728,6634,7015.093466,62.19320206,0,0,0,BENIGN
22,181,1,1,0,0,0.0,11049.72376,0,0,1,BENIGN
443,4390491,8,9,1012,3512,1030.408672,3.872004293,0,0,0,BENIGN
443,5021766,9,5,411,3272,733.4073312,2.787863871,0,0,0,BENIGN
443,4311246,7,7,1052,852,441.6356663,3.247321076,0,0,0,BENIGN
443,4311168,7,7,1052,850,441.1797453,3.247379828,0,0,0,BENIGN
443,5598072,15,9,1734,5080,1217.204781,4.287190304,0,0,0,BENIGN
443,5298367,29,43,898,77264,14752.09248,13.58909264,0,0,0,BENIGN
443,10654696,8,8,1052,851,178.6066914,1.501685266,0,0,0,BENIGN
443,18016859,8,8,1052,851,105.6232943,0.888057125,0,0,0,BENIGN
443,15551,1,1,0,0,0.0,128.6090927,0,0,1,BENIGN
443,143,2,0,0,0,0.0,13986.01399,0,0,1,BENIGN
443,756,2,0,0,0,0.0,2645.502646,0,0,1,BENIGN
443,15544,1,1,0,0,0.0,128.6670098,0,0,1,BENIGN
443,115,2,0,0,0,0.0,17391.30435,0,0,1,BENIGN
443,122,2,0,0,0,0.0,16393.44262,0,0,1,BENIGN
443,50089,1,1,0,0,0.0,39.92892651,0,0,1,BENIGN
443,27344137,7,3,2215,1075,120.3182971,0.36570911,0,1,1,BENIGN
443,27417503,5,3,1042,1065,76.84871959,0.291784412,0,1,1,BENIGN
443,27431314,7,4,2092,2216,157.046797,0.401001571,0,1,1,BENIGN
443,15543141,2,4,0,31,1.99444887,0.386022362,0,0,1,BENIGN
443,27326284,5,3,1039,1059,76.77589825,0.29275843,0,1,1,BENIGN
80,27216718,5,2,552,0,20.28165189,0.257194861,0,1,1,BENIGN
80,27286797,7,3,1144,552,62.15460173,0.366477605,0,1,1,BENIGN
80,27271884,7,3,1149,553,62.40859634,0.366678004,0,1,1,BENIGN
80,17266644,3,2,0,0,0.0,0.28957567,0,0,1,BENIGN
443,121,2,0,0,0,0.0,16528.92562,0,0,1,BENIGN
443,5934001,7,4,599,141,124.7050683,1.853723988,0,0,0,BENIGN
443,65,2,0,0,0,0.0,30769.23077,0,0,1,BENIGN
443,153,2,0,0,0,0.0,13071.89542,0,0,1,BENIGN
443,21388,3,0,31,0,1449.410885,140.2655695,0,1,1,BENIGN
443,5143863,9,5,376,2990,654.3720157,2.721689905,0,0,0,BENIGN
443,25435141,11,8,1451,3944,212.1081224,0.746998021,0,0,0,BENIGN
443,3,2,0,12,0,4000000.0,666666.6667,1,0,0,BENIGN
443,960943,15,16,1551,8108,10051.58475,32.25997796,0,0,0,BENIGN
443,79,2,0,12,0,151898.7342,25316.4557,0,0,1,BENIGN
443,20666571,12,12,1749,9997,568.3574697,1.161295698,0,0,0,BENIGN
123,16172,1,1,48,48,5936.186,123.6705417,0,0,0,BENIGN
443,4,2,0,12,0,3000000.0,500000.0,1,0,0,BENIGN
443,3,2,0,12,0,4000000.0,666666.6667,1,0,0,BENIGN
443,3,2,0,12,0,4000000.0,666666.6667,1,0,0,BENIGN
443,110799277,29,26,1023,21717,205.2359963,0.496393131,0,0,1,BENIGN
443,49,2,0,12,0,244897.9592,40816.32653,1,0,0,BENIGN
443,1,2,0,12,0,12000000.0,2000000.0,1,0,0,BENIGN
443,3,2,0,12,0,4000000.0,666666.6667,1,0,0,BENIGN
443,1,2,0,12,0,12000000.0,2000000.0,1,0,0,BENIGN
443,1,2,0,12,0,12000000.0,2000000.0,1,0,0,BENIGN
443,1,2,0,12,0,12000000.0,2000000.0,1,0,0,BENIGN
443,115179757,18,18,1698,7126,76.61068429,0.312554922,0,1,1,BENIGN
443,4,2,0,12,0,3000000.0,500000.0,1,0,0,BENIGN
443,3,2,2,12,31,14300000.0,1333333.333,1,0,0,BENIGN
443,3,2,0,12,0,4000000.0,666666.6667,1,0,0,BENIGN
443,1,2,0,12,0,12000000.0,2000000.0,1,0,0,BENIGN
443,116377104,251,232,12617,346675,3087.308308,4.150300905,0,0,1,BENIGN
137,21,13,0,650,0,31000000.0,619047.619,0,0,0,BENIGN
53,367,2,2,60,168,621253.406,10899.18256,0,0,0,BENIGN
53,292,2,2,60,188,849315.0685,13698.63014,0,0,0,BENIGN
53,23969,2,2,62,264,13600.90116,166.8822229,0,0,0,BENIGN
53,62686,2,2,62,136,3158.600006,63.81010114,0,0,0,BENIGN
123,23874,1,1,48,48,4021.110832,83.77314233,0,0,0,BENIGN
53,23731,1,1,79,207,12051.74666,84.27794867,0,0,0,BENIGN
53,48565,1,1,52,116,3459.281375,41.18192114,0,0,0,BENIGN
53,48432,1,1,45,117,3344.895937,41.29501156,0,0,0,BENIGN
53,81648,1,1,54,108,1984.126984,24.49539487,0,0,0,BENIGN
53,32644340,2,2,95,304,12.22263951,0.122532727,0,0,0,BENIGN
53,48471,1,1,52,113,3404.097295,41.2617854,0,0,0,BENIGN
53,48141,1,1,52,116,3489.748863,41.54462932,0,0,0,BENIGN
53,62175,1,1,52,113,2653.799759,32.1672698,0,0,0,BENIGN
53,23400,1,1,52,116,7179.487179,85.47008547,0,0,0,BENIGN
53,276390,1,1,45,61,383.5160462,7.236151814,0,0,0,BENIGN
53,269690,1,1,46,122,622.9374467,7.415921985,0,0,0,BENIGN
53,970805,1,1,50,135,190.5635014,2.060145961,0,0,0,BENIGN
53,239796,1,1,41,101,592.1700112,8.340422693,0,0,0,BENIGN
53,46610,1,1,64,117,3883.286848,42.90924694,0,0,0,BENIGN
53,23276,1,1,55,111,7131.809589,85.92541674,0,0,0,BENIGN
53,95868,1,1,59,317,3922.059498,20.86201861,0,0,0,BENIGN
53,25223,1,1,47,79,4995.440669,79.29270904,0,0,0,BENIGN
53,99684,1,1,48,88,1364.311223,20.06340035,0,0,0,BENIGN
53,49429,1,1,49,77,2549.110846,40.46207692,0,0,0,BENIGN
53,23650,1,1,57,153,8879.4926,84.56659619,0,0,0,BENIGN
53,52482,1,1,62,90,2896.231089,38.1083038,0,0,0,BENIGN
53,23557,1,1,49,177,9593.751327,84.90045422,0,0,0,BENIGN
53,49855,1,1,52,80,2647.678267,40.11633738,0,0,0,BENIGN
53,47306,1,1,51,95,3086.289266,42.27793515,0,0,0,BENIGN
53,23931,1,1,52,68,5014.416447,83.57360745,0,0,0,BENIGN
53,52633,1,1,44,204,4711.872779,37.99897403,0,0,0,BENIGN
53,10293859,2,2,120,308,41.57818754,0.388581192,0,0,0,BENIGN
53,50623,1,1,55,71,2488.987219,39.50773364,0,0,0,BENIGN
53,23459,1,1,43,139,7758.216463,85.25512596,0,0,0,BENIGN
53,18035,1,1,55,71,6986.415304,110.895481,0,0,0,BENIGN
53,23507,1,1,46,62,4594.376143,85.08103969,0,0,0,BENIGN
53,23412,1,1,55,111,7090.381001,85.42627712,0,0,0,BENIGN
53,23621,1,1,64,117,7662.673045,84.67042039,0,0,0,BENIGN
53,16520426,2,2,94,501,36.01602041,0.242124507,0,0,0,BENIGN
53,23515,1,1,74,90,6974.271741,85.05209441,0,0,0,BENIGN
53,47486,1,1,74,118,4043.296972,42.11767679,0,0,0,BENIGN
53,50155,1,1,56,97,3050.543316,39.87638321,0,0,0,BENIGN
53,45045695,2,2,104,216,7.103897498,0.088798719,0,0,0,BENIGN
53,23770,1,1,48,106,6478.754733,84.13967186,0,0,0,BENIGN
53,49619,1,1,43,59,2055.664161,40.30714041,0,0,0,BENIGN
53,46416,1,1,48,105,3296.277146,43.08859014,0,0,0,BENIGN
53,65349,1,1,46,142,2876.861161,30.60490597,0,0,0,BENIGN
53,46692,1,1,49,258,6575.002142,42.83389017,0,0,0,BENIGN
53,27871,1,1,52,68,4305.550572,71.7591762,0,0,0,BENIGN
53,23775,1,1,45,61,4458.464774,84.12197687,0,0,0,BENIGN
53,23473,1,1,48,64,4771.439526,85.20427725,0,0,0,BENIGN
53,48645,1,1,48,132,3700.277521,41.11419468,0,0,0,BENIGN
53,63444,1,1,41,73,1796.860223,31.52386356,0,0,0,BENIGN
53,9944013,2,2,119,201,32.1801671,0.402252089,0,0,0,BENIGN
53,23420,1,1,52,68,5123.82579,85.3970965,0,0,0,BENIGN
53,48743,1,1,52,136,3856.964077,41.03153273,0,0,0,BENIGN
53,23478,1,1,52,68,5111.167902,85.1861317,0,0,0,BENIGN
53,23355,1,1,46,62,4624.277457,85.63476772,0,0,0,BENIGN
53,60159,1,1,55,111,2759.354378,33.24523346,0,0,0,BENIGN
53,47981,1,1,51,112,3397.17805,41.68316625,0,0,0,BENIGN
53,46537,1,1,64,117,3889.378344,42.97655629,0,0,0,BENIGN
53,224915,1,1,52,101,680.256986,8.892248183,0,0,0,BENIGN
53,83123,1,1,48,146,2333.89074,24.06072928,0,0,0,BENIGN
53,23329,1,1,52,113,7072.742081,85.73020704,0,0,0,BENIGN
53,46879,1,1,49,146,4159.645044,42.66302609,0,0,0,BENIGN
53,61120,1,1,81,158,3910.340314,32.72251309,0,0,0,BENIGN
53,23199,1,1,58,143,8664.166559,86.21061253,0,0,0,BENIGN
53,70477,1,1,55,95,2128.353931,28.37805241,0,0,0,BENIGN
53,253389,1,1,56,184,947.160295,7.893002459,0,0,0,BENIGN
53,109681,1,1,52,223,2507.271086,18.23469881,0,0,0,BENIGN
53,47680,1,1,55,55,2307.04698,41.94630872,0,0,0,BENIGN
53,61064,1,1,56,72,2096.161404,32.75252194,0,0,0,BENIGN
53,65305,1,1,56,72,1960.033688,30.62552638,0,0,0,BENIGN
53,23430,1,1,52,68,5121.638924,85.36064874,0,0,0,BENIGN
53,60605,1,1,49,105,2541.044468,33.00057751,0,0,0,BENIGN
53,48028,1,1,48,144,3997.668027,41.64237528,0,0,0,BENIGN
53,157173,1,1,53,88,897.1006471,12.72483187,0,0,0,BENIGN
53,23553,1,1,48,145,8194.285229,84.91487284,0,0,0,BENIGN
53,166098,1,1,48,98,878.9991451,12.04108418,0,0,0,BENIGN
53,28420506,2,2,94,259,12.42060926,0.140743448,0,0,0,BENIGN
53,137496,1,1,56,174,1672.775935,14.5458777,0,0,0,BENIGN
53,50068,1,1,52,113,3295.518095,39.94567388,0,0,0,BENIGN
53,47011,1,1,72,133,4360.681543,42.54323456,0,0,0,BENIGN
53,69805,1,1,41,219,3724.661557,28.65124275,0,0,0,BENIGN
53,68940,1,1,45,112,2277.342617,29.01073397,0,0,0,BENIGN
53,68411,1,1,55,183,3478.97268,29.23506454,0,0,0,BENIGN
53,23812317,2,2,112,193,12.80849738,0.167980294,0,0,0,BENIGN
